"No.","Time","Source","Destination","Protocol","Length","Info"
"2953","188.101953","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"2954","188.102056","127.0.0.1","127.0.0.1","TCP","44","5001  >  61438 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"2955","188.212274","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"2956","188.212337","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31028 Ack=175752 Win=33792 Len=0"
"2957","188.212617","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"2958","188.212672","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"2959","188.212711","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=175783 Ack=31063 Win=34304 Len=0"
"2960","188.212975","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"2961","188.213004","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=175783 Ack=31124 Win=34304 Len=0"
"2962","188.213070","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"2963","188.213095","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=175783 Ack=31193 Win=34304 Len=0"
"2964","189.017611","127.0.0.1","127.0.0.1","TCP","217","5001  >  61438 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 2966]"
"2965","189.017667","127.0.0.1","127.0.0.1","TCP","44","61438  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"2966","189.017713","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"2967","189.017736","127.0.0.1","127.0.0.1","TCP","44","61438  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"2968","189.018318","127.0.0.1","127.0.0.1","TCP","44","61438  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"2969","189.018349","127.0.0.1","127.0.0.1","TCP","44","5001  >  61438 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"2970","189.019523","127.0.0.1","127.0.0.1","TCP","44","5001  >  61438 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"2971","189.019564","127.0.0.1","127.0.0.1","TCP","44","61438  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"2972","189.109919","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"2973","189.109989","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31193 Ack=175920 Win=33536 Len=0"
"2974","189.223850","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"2975","189.223894","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31193 Ack=176442 Win=33024 Len=0"
"2976","189.224102","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"2977","189.224122","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31193 Ack=176473 Win=33024 Len=0"
"2978","189.224656","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"2979","189.224694","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=176473 Ack=31254 Win=34048 Len=0"
"2980","189.224751","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"2981","189.224781","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=176473 Ack=31323 Win=34048 Len=0"
"2982","189.364131","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=69037 Ack=235 Win=65280 Len=23"
"2983","189.364178","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69060 Win=63744 Len=0"
"2984","189.364254","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=69060 Ack=235 Win=65280 Len=206"
"2985","189.364279","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69266 Win=63488 Len=0"
"2986","190.238558","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"2987","190.238598","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31323 Ack=176995 Win=65280 Len=0"
"2988","190.238773","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"2989","190.238802","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31323 Ack=177026 Win=65280 Len=0"
"2990","190.239033","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"2991","190.239079","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=177026 Ack=31384 Win=34048 Len=0"
"2992","190.239152","127.0.0.1","127.0.0.1","TLSv1.3","113","Application Data"
"2993","190.239174","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=177026 Ack=31453 Win=34048 Len=0"
"2994","191.253151","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"2995","191.253211","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31453 Ack=177548 Win=64768 Len=0"
"2996","191.253510","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"2997","191.253548","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31453 Ack=177579 Win=64768 Len=0"
"2998","191.253811","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"2999","191.253854","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=177579 Ack=31514 Win=33792 Len=0"
"3000","191.253898","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3001","191.253911","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=177579 Ack=31584 Win=33792 Len=0"
"3002","192.265786","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3003","192.265831","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31584 Ack=178101 Win=64256 Len=0"
"3004","192.266044","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3005","192.266069","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31584 Ack=178132 Win=64256 Len=0"
"3006","192.267146","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3007","192.267210","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=178132 Ack=31645 Win=33792 Len=0"
"3008","192.267263","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3009","192.267281","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=178132 Ack=31715 Win=33792 Len=0"
"3010","192.336017","127.0.0.1","127.0.0.1","TCP","56","54439  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3011","192.336117","127.0.0.1","127.0.0.1","TCP","56","5001  >  54439 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3012","192.336158","127.0.0.1","127.0.0.1","TCP","44","54439  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3013","192.358434","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3014","192.358475","127.0.0.1","127.0.0.1","TCP","44","5001  >  54439 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3015","193.281082","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3016","193.281142","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31715 Ack=178654 Win=63744 Len=0"
"3017","193.281602","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3018","193.281632","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31715 Ack=178685 Win=63744 Len=0"
"3019","193.282031","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3020","193.282086","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=178685 Ack=31776 Win=33536 Len=0"
"3021","193.282136","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3022","193.282154","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=178685 Ack=31846 Win=33536 Len=0"
"3023","194.279576","127.0.0.1","127.0.0.1","TLSv1.3","122","Application Data"
"3024","194.279622","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=127917 Ack=19391 Win=46080 Len=0"
"3025","194.279651","127.0.0.1","127.0.0.1","TLSv1.3","83","Application Data"
"3026","194.279662","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=127917 Ack=19430 Win=46080 Len=0"
"3027","194.279847","127.0.0.1","127.0.0.1","TLSv1.3","83","Application Data"
"3028","194.279883","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=19430 Ack=127956 Win=51200 Len=0"
"3029","194.279967","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3030","194.279986","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=19430 Ack=128017 Win=51200 Len=0"
"3031","194.281271","127.0.0.1","127.0.0.1","TLSv1.3","121","Application Data"
"3032","194.281307","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=128017 Ack=19507 Win=45824 Len=0"
"3033","194.281360","127.0.0.1","127.0.0.1","TLSv1.3","694","Application Data"
"3034","194.281377","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=128017 Ack=20157 Win=45312 Len=0"
"3035","194.294242","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3036","194.294278","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31846 Ack=179207 Win=63232 Len=0"
"3037","194.294467","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3038","194.294492","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31846 Ack=179238 Win=63232 Len=0"
"3039","194.294715","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3040","194.294756","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=179238 Ack=31907 Win=33536 Len=0"
"3041","194.294800","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3042","194.294818","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=179238 Ack=31977 Win=33536 Len=0"
"3043","194.381691","127.0.0.1","127.0.0.1","TCP","217","5001  >  54439 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3045]"
"3044","194.381734","127.0.0.1","127.0.0.1","TCP","44","54439  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3045","194.381760","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3046","194.381770","127.0.0.1","127.0.0.1","TCP","44","54439  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3047","194.382386","127.0.0.1","127.0.0.1","TCP","44","54439  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3048","194.382415","127.0.0.1","127.0.0.1","TCP","44","5001  >  54439 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3049","194.383580","127.0.0.1","127.0.0.1","TCP","44","5001  >  54439 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3050","194.383615","127.0.0.1","127.0.0.1","TCP","44","54439  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3051","194.479940","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3052","194.479990","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31977 Ack=179375 Win=62976 Len=0"
"3053","194.634662","127.0.0.1","127.0.0.1","TLSv1.3","88","Application Data"
"3054","194.634698","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=20157 Ack=128061 Win=51200 Len=0"
"3055","194.634751","127.0.0.1","127.0.0.1","TLSv1.3","14062","Application Data"
"3056","194.634784","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=20157 Ack=142079 Win=37120 Len=0"
"3057","194.634851","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3058","194.634866","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=20157 Ack=142110 Win=37120 Len=0"
"3059","194.635824","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"3060","194.635853","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=142110 Ack=20192 Win=45312 Len=0"
"3061","194.728741","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=69266 Ack=235 Win=65280 Len=23"
"3062","194.728801","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69289 Win=63488 Len=0"
"3063","194.728892","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=69289 Ack=235 Win=65280 Len=206"
"3064","194.728916","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69495 Win=63232 Len=0"
"3065","195.142836","127.0.0.1","127.0.0.1","TCP","56","54440  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3066","195.142935","127.0.0.1","127.0.0.1","TCP","56","5001  >  54440 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3067","195.142974","127.0.0.1","127.0.0.1","TCP","44","54440  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3068","195.165296","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3069","195.165401","127.0.0.1","127.0.0.1","TCP","44","5001  >  54440 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3070","195.304501","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3071","195.304568","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31977 Ack=179897 Win=62464 Len=0"
"3072","195.304779","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3073","195.304811","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=31977 Ack=179928 Win=62464 Len=0"
"3074","195.305143","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3075","195.305174","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=179928 Ack=32038 Win=33280 Len=0"
"3076","195.305227","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3077","195.305250","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=179928 Ack=32108 Win=33280 Len=0"
"3078","195.632179","127.0.0.1","127.0.0.1","TCP","217","5001  >  54440 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3080]"
"3079","195.632229","127.0.0.1","127.0.0.1","TCP","44","54440  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3080","195.632326","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3081","195.632348","127.0.0.1","127.0.0.1","TCP","44","54440  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3082","195.632864","127.0.0.1","127.0.0.1","TCP","44","54440  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3083","195.632901","127.0.0.1","127.0.0.1","TCP","44","5001  >  54440 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3084","195.634441","127.0.0.1","127.0.0.1","TCP","44","5001  >  54440 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3085","195.634488","127.0.0.1","127.0.0.1","TCP","44","54440  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3086","195.713604","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3087","195.713654","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32108 Ack=180065 Win=62464 Len=0"
"3088","195.971588","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=69495 Ack=235 Win=65280 Len=23"
"3089","195.971650","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69518 Win=63232 Len=0"
"3090","195.971735","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=69518 Ack=235 Win=65280 Len=206"
"3091","195.971762","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69724 Win=63232 Len=0"
"3092","196.312891","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3093","196.312950","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32108 Ack=180587 Win=61696 Len=0"
"3094","196.313209","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3095","196.313235","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32108 Ack=180618 Win=61696 Len=0"
"3096","196.313489","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3097","196.313520","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=180618 Ack=32169 Win=33280 Len=0"
"3098","196.313567","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3099","196.313590","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=180618 Ack=32239 Win=33280 Len=0"
"3100","196.653891","127.0.0.1","127.0.0.1","TCP","56","54441  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3101","196.654010","127.0.0.1","127.0.0.1","TCP","56","5001  >  54441 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3102","196.654066","127.0.0.1","127.0.0.1","TCP","44","54441  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3103","196.654183","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3104","196.654210","127.0.0.1","127.0.0.1","TCP","44","5001  >  54441 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3105","197.276267","127.0.0.1","127.0.0.1","TCP","217","5001  >  54441 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3107]"
"3106","197.276309","127.0.0.1","127.0.0.1","TCP","44","54441  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3107","197.276338","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3108","197.276351","127.0.0.1","127.0.0.1","TCP","44","54441  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3109","197.276938","127.0.0.1","127.0.0.1","TCP","44","54441  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3110","197.276969","127.0.0.1","127.0.0.1","TCP","44","5001  >  54441 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3111","197.278542","127.0.0.1","127.0.0.1","TCP","44","5001  >  54441 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3112","197.278587","127.0.0.1","127.0.0.1","TCP","44","54441  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3113","197.324506","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3114","197.324566","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32239 Ack=181140 Win=61184 Len=0"
"3115","197.324780","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3116","197.324811","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32239 Ack=181171 Win=61184 Len=0"
"3117","197.324860","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"3118","197.324898","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=181171 Ack=32274 Win=33024 Len=0"
"3119","197.325169","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3120","197.325213","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=181171 Ack=32335 Win=33024 Len=0"
"3121","197.325393","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3122","197.325421","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=181171 Ack=32405 Win=33024 Len=0"
"3123","197.369430","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3124","197.369471","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32405 Ack=181308 Win=61184 Len=0"
"3125","197.618648","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=69724 Ack=235 Win=65280 Len=23"
"3126","197.618740","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69747 Win=62976 Len=0"
"3127","197.618861","127.0.0.1","127.0.0.1","TCP","250","60346  >  60340 [PSH, ACK] Seq=69747 Ack=235 Win=65280 Len=206"
"3128","197.618895","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=69953 Win=62976 Len=0"
"3129","198.334088","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3130","198.334127","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32405 Ack=181830 Win=60672 Len=0"
"3131","198.334333","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3132","198.334368","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32405 Ack=181861 Win=60416 Len=0"
"3133","198.334603","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3134","198.334643","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=181861 Ack=32466 Win=33024 Len=0"
"3135","198.334700","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3136","198.334728","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=181861 Ack=32536 Win=32768 Len=0"
"3137","199.344301","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3138","199.344337","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32536 Ack=182383 Win=59904 Len=0"
"3139","199.344505","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3140","199.344528","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32536 Ack=182414 Win=59904 Len=0"
"3141","199.344817","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3142","199.344847","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=182414 Ack=32597 Win=32768 Len=0"
"3143","199.344891","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3144","199.344909","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=182414 Ack=32667 Win=32768 Len=0"
"3145","200.089445","127.0.0.1","127.0.0.1","TCP","53","61509  >  61499 [PSH, ACK] Seq=73 Ack=25 Win=228 Len=9"
"3146","200.089487","127.0.0.1","127.0.0.1","TCP","44","61499  >  61509 [ACK] Seq=25 Ack=82 Win=250 Len=0"
"3147","200.090610","127.0.0.1","127.0.0.1","TCP","47","61499  >  61509 [PSH, ACK] Seq=25 Ack=82 Win=250 Len=3"
"3148","200.090648","127.0.0.1","127.0.0.1","TCP","44","61509  >  61499 [ACK] Seq=82 Ack=28 Win=228 Len=0"
"3149","200.213121","127.0.0.1","127.0.0.1","TCP","56","54442  >  5001 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3150","200.213229","127.0.0.1","127.0.0.1","TCP","56","5001  >  54442 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"3151","200.213282","127.0.0.1","127.0.0.1","TCP","44","54442  >  5001 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3152","200.230340","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"3153","200.230419","127.0.0.1","127.0.0.1","TCP","44","5001  >  54442 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"3154","200.357795","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3155","200.357842","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32667 Ack=182936 Win=59392 Len=0"
"3156","200.358085","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3157","200.358131","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32667 Ack=182967 Win=59392 Len=0"
"3158","200.358432","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3159","200.358457","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=182967 Ack=32728 Win=32768 Len=0"
"3160","200.358500","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3161","200.358513","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=182967 Ack=32798 Win=65280 Len=0"
"3162","201.365474","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3163","201.365511","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32798 Ack=183489 Win=58880 Len=0"
"3164","201.365659","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"3165","201.365684","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32798 Ack=183520 Win=58880 Len=0"
"3166","201.365975","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"3167","201.366014","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=183520 Ack=32859 Win=65280 Len=0"
"3168","201.366078","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"3169","201.366100","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=183520 Ack=32929 Win=65280 Len=0"
"3170","202.021064","127.0.0.1","127.0.0.1","TCP","217","5001  >  54442 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 3172]"
"3171","202.021112","127.0.0.1","127.0.0.1","TCP","44","54442  >  5001 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"3172","202.021149","127.0.0.1","127.0.0.1","HTTP","115","HTTP/1.1 200 OK  (text/html)"
"3173","202.021165","127.0.0.1","127.0.0.1","TCP","44","54442  >  5001 [ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3174","202.021634","127.0.0.1","127.0.0.1","TCP","44","54442  >  5001 [FIN, ACK] Seq=146 Ack=245 Win=65280 Len=0"
"3175","202.021662","127.0.0.1","127.0.0.1","TCP","44","5001  >  54442 [ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3176","202.023136","127.0.0.1","127.0.0.1","TCP","44","5001  >  54442 [FIN, ACK] Seq=245 Ack=147 Win=65280 Len=0"
"3177","202.023173","127.0.0.1","127.0.0.1","TCP","44","54442  >  5001 [ACK] Seq=147 Ack=246 Win=65280 Len=0"
"3178","202.116729","127.0.0.1","127.0.0.1","TLSv1.3","181","Application Data"
"3179","202.116778","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32929 Ack=183657 Win=58624 Len=0"
"3180","202.367843","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"3181","202.367903","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=32929 Ack=184179 Win=58112 Len=0"
"3182","202.368118","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=69953 Ack=235 Win=65280 Len=23"
